date,ticker,price,return
2025-05-26,SPY,548.5845,0.01309472
2025-05-27,SPY,552.1349,0.006472
2025-05-28,SPY,553.8526,0.00311097
2025-05-29,SPY,560.3383,0.01171009
2025-05-30,SPY,562.9333,0.00463121
2025-06-02,SPY,567.8848,0.00879594
2025-06-03,SPY,561.1865,-0.01179528
2025-06-04,SPY,560.7211,-0.00082933
2025-06-05,SPY,558.1784,-0.00453467
2025-06-06,SPY,557.8505,-0.00058747
2025-06-09,SPY,558.6487,0.00143088
2025-06-10,SPY,563.1788,0.00810903
2025-06-11,SPY,559.8008,-0.00599807
2025-06-12,SPY,555.7103,-0.00730702
2025-06-13,SPY,548.6725,-0.01266465
2025-06-16,SPY,558.0724,0.01713208
2025-06-17,SPY,563.7051,0.0100932
2025-06-18,SPY,559.9373,-0.00668397
2025-06-19,SPY,559.1611,-0.00138614
2025-06-20,SPY,559.7831,0.00111222
2025-06-23,SPY,559.2934,-0.00087469
2025-06-24,SPY,560.4875,0.00213493
2025-06-25,SPY,569.1736,0.01549736
2025-06-26,SPY,565.9305,-0.00569786
2025-06-27,SPY,567.9297,0.00353271
2025-06-30,SPY,567.7099,-0.00038708
2025-07-01,SPY,572.2194,0.00794335
2025-07-02,SPY,571.1033,-0.0019505
2025-07-03,SPY,569.528,-0.00275832
2025-07-04,SPY,570.0288,0.00087931
2025-07-07,SPY,569.8621,-0.00029253
2025-07-08,SPY,571.2933,0.00251156
2025-07-09,SPY,568.5639,-0.0047776
2025-07-10,SPY,569.6624,0.00193201
2025-07-11,SPY,566.9535,-0.00475519
2025-07-14,SPY,565.8879,-0.00187961
2025-07-15,SPY,573.8582,0.01408463
2025-07-16,SPY,563.616,-0.01784791
2025-07-17,SPY,561.6594,-0.00347148
2025-07-18,SPY,556.5114,-0.00916569
2025-07-21,SPY,559.6757,0.00568585
2025-07-22,SPY,551.4683,-0.01466447
2025-07-23,SPY,554.4161,0.00534526
2025-07-24,SPY,550.453,-0.00714813
2025-07-25,SPY,538.8365,-0.02110361
2025-07-28,SPY,517.5179,-0.03956404
2025-07-29,SPY,519.0168,0.00289629
2025-07-30,SPY,517.4691,-0.00298204
2025-07-31,SPY,515.3952,-0.00400778
2025-08-01,SPY,497.4585,-0.03480182
2025-08-04,SPY,509.3084,0.02382092
2025-08-05,SPY,508.3508,-0.00188025
2025-08-06,SPY,509.3624,0.00199
2025-08-07,SPY,495.3954,-0.02742054
2025-08-08,SPY,488.6548,-0.01360654
2025-08-11,SPY,494.8501,0.01267824
2025-08-12,SPY,492.3981,-0.00495495
2025-08-13,SPY,505.8468,0.02731266
2025-08-14,SPY,508.4579,0.00516174
2025-08-15,SPY,505.5458,-0.0057272
2025-08-18,SPY,515.9002,0.02048161
2025-08-19,SPY,517.6395,0.0033714
2025-08-20,SPY,521.1176,0.0067191
2025-08-21,SPY,528.1898,0.01357115
2025-08-22,SPY,533.5911,0.01022605
2025-08-25,SPY,534.6994,0.00207713
2025-08-26,SPY,537.4545,0.00515264
2025-08-27,SPY,540.5232,0.00570973
2025-08-28,SPY,537.3347,-0.00589903
2025-08-29,SPY,533.4662,-0.00719928
2025-09-01,SPY,526.9504,-0.0122142
2025-09-02,SPY,528.763,0.00343979
2025-09-03,SPY,530.6226,0.00351695
2025-09-04,SPY,532.6412,0.00380409
2025-09-05,SPY,535.3192,0.0050279
2025-09-08,SPY,532.1885,-0.00584831
2025-09-09,SPY,533.1214,0.00175293
2025-09-10,SPY,536.4522,0.00624778
2025-09-11,SPY,531.5463,-0.00914509
2025-09-12,SPY,533.4234,0.00353139
2025-09-15,SPY,534.153,0.00136768
2025-09-16,SPY,536.2089,0.00384903
2025-09-17,SPY,531.4846,-0.00881061
2025-09-18,SPY,534.6034,0.00586816
2025-09-19,SPY,525.29,-0.01742119
2025-09-22,SPY,531.5946,0.01200215
2025-09-23,SPY,528.6021,-0.00562934
2025-09-24,SPY,526.124,-0.00468795
2025-09-25,SPY,531.8512,0.01088556
2025-09-26,SPY,532.7936,0.00177186
2025-09-29,SPY,532.8431,9.306e-05
2025-09-30,SPY,533.3611,0.00097214
2025-10-01,SPY,529.9679,-0.00636195
2025-10-02,SPY,529.3321,-0.00119968
2025-10-03,SPY,528.0737,-0.00237739
2025-10-06,SPY,535.091,0.01328848
2025-10-07,SPY,540.5804,0.01025889
2025-10-08,SPY,546.1696,0.01033928
2025-10-09,SPY,547.7775,0.00294381
2025-10-10,SPY,556.4871,0.01590001
2025-10-13,SPY,557.2652,0.0013981
2025-10-14,SPY,553.5853,-0.00660349
2025-10-15,SPY,553.6627,0.00013991
2025-10-16,SPY,555.8686,0.00398417
2025-10-17,SPY,553.0724,-0.00503036
2025-10-20,SPY,551.7823,-0.00233252
2025-10-21,SPY,557.0698,0.00958254
2025-10-22,SPY,559.674,0.00467486
2025-10-23,SPY,555.3139,-0.00779046
2025-10-24,SPY,557.3774,0.00371595
2025-10-27,SPY,564.605,0.01296704
2025-10-28,SPY,558.2461,-0.01126249
2025-10-29,SPY,560.4323,0.00391613
2025-10-30,SPY,562.5421,0.0037647
2025-10-31,SPY,562.0097,-0.00094637
2025-11-03,SPY,569.2531,0.01288826
2025-11-04,SPY,574.8677,0.0098632
2025-11-05,SPY,583.5506,0.01510416
2025-11-06,SPY,589.1416,0.00958095
2025-11-07,SPY,585.3807,-0.00638371
2025-11-10,SPY,585.3812,8e-07
2025-11-11,SPY,589.1497,0.00643768
2025-11-12,SPY,591.3393,0.00371668
2025-11-13,SPY,590.1868,-0.00194907
2025-11-14,SPY,590.3362,0.00025321
2025-11-17,SPY,586.9731,-0.00569698
2025-11-18,SPY,585.4589,-0.00257962
2025-11-19,SPY,589.9583,0.00768528
2025-11-20,SPY,577.2388,-0.02156006
2025-11-21,SPY,576.7983,-0.00076308
2025-11-24,SPY,579.8581,0.00530471
2025-11-25,SPY,583.9627,0.00707862
2025-11-26,SPY,581.9673,-0.00341695
2025-11-27,SPY,580.3495,-0.00277991
2025-11-28,SPY,582.4395,0.00360131
2025-12-01,SPY,590.1051,0.01316126
2025-12-02,SPY,580.7829,-0.01579759
2025-12-03,SPY,604.8742,0.04148071
2025-12-04,SPY,610.4862,0.00927805
2025-12-05,SPY,604.1866,-0.010319
2025-12-08,SPY,603.9571,-0.00037984
2025-12-09,SPY,594.3824,-0.01585333
2025-12-10,SPY,597.46,0.00517787
2025-12-11,SPY,609.2326,0.0197043
2025-12-12,SPY,607.3797,-0.00304132
2025-12-15,SPY,612.0534,0.00769483
2025-12-16,SPY,611.1965,-0.00139993
2025-12-17,SPY,611.7957,0.00098031
2025-12-18,SPY,607.5106,-0.00700411
2025-12-19,SPY,606.3587,-0.00189613
2025-12-22,SPY,613.8933,0.01242602
2025-12-23,SPY,616.2376,0.00381867
2025-12-24,SPY,602.4118,-0.02243579
2025-12-25,SPY,577.7977,-0.04085923
2025-12-26,SPY,593.4367,0.02706647
2025-12-29,SPY,597.4057,0.0066883
2025-12-30,SPY,590.8754,-0.01093117
2025-12-31,SPY,592.021,0.00193874
2026-01-01,SPY,600.7784,0.01479243
2026-01-02,SPY,599.3854,-0.0023186
2026-01-05,SPY,595.3709,-0.00669775
2026-01-06,SPY,595.2505,-0.00020222
2026-01-07,SPY,603.6329,0.01408218
2026-01-08,SPY,603.7179,0.00014086
2026-01-09,SPY,605.9977,0.00377625
2026-01-12,SPY,600.3718,-0.00928381
2026-01-13,SPY,608.0164,0.01273322
2026-01-14,SPY,612.2729,0.0070006
2026-01-15,SPY,612.8124,0.00088112
2026-01-16,SPY,619.3299,0.01063541
2026-01-19,SPY,618.172,-0.00186955
2026-01-20,SPY,617.45,-0.00116808
2026-01-21,SPY,620.4391,0.00484108
2026-01-22,SPY,615.308,-0.00827011
2026-01-23,SPY,603.0209,-0.01996896
2026-01-26,SPY,615.4129,0.02054986
2026-01-27,SPY,611.9253,-0.0056671
2026-01-28,SPY,617.1893,0.00860242
2026-01-29,SPY,623.1971,0.00973405
2026-01-30,SPY,629.724,0.01047323
2026-02-02,SPY,624.2768,-0.00865004
2026-02-03,SPY,629.1034,0.00773144
2026-02-04,SPY,619.2324,-0.01569064
2026-02-05,SPY,626.6214,0.01193254
2026-02-06,SPY,628.1654,0.00246409
2026-02-09,SPY,628.8747,0.00112916
2026-02-10,SPY,627.6661,-0.00192185
2026-02-11,SPY,635.8095,0.01297413
2026-02-12,SPY,629.6534,-0.00968243
2026-02-13,SPY,643.006,0.02120634
2026-02-16,SPY,641.1551,-0.00287858
2026-02-17,SPY,636.6356,-0.00704898
2026-02-18,SPY,635.3727,-0.00198373
2026-02-19,SPY,643.1328,0.01221359
2026-02-20,SPY,645.0537,0.00298668
2026-02-23,SPY,654.0606,0.01396304
2026-02-24,SPY,658.1629,0.00627211
2026-02-25,SPY,669.0739,0.01657795
2026-02-26,SPY,669.5368,0.00069181
2026-02-27,SPY,669.0823,-0.00067884
2026-03-02,SPY,659.819,-0.0138448
2026-03-03,SPY,658.6944,-0.00170439
2026-03-04,SPY,658.0207,-0.0010228
2026-03-05,SPY,661.9493,0.00597035
2026-03-06,SPY,670.2768,0.01258034
2026-03-09,SPY,667.5376,-0.00408671
2026-03-10,SPY,665.2665,-0.00340221
2026-03-11,SPY,658.7838,-0.00974448
2026-03-12,SPY,640.9914,-0.02700793
2026-03-13,SPY,640.9363,-8.606e-05
2026-03-16,SPY,659.8498,0.02950929
2026-03-17,SPY,652.4664,-0.01118956
2026-03-18,SPY,653.6082,0.0017499
2026-03-19,SPY,659.8404,0.00953514
2026-03-20,SPY,651.5596,-0.01254975
2026-03-23,SPY,649.4863,-0.00318201
2026-03-24,SPY,642.571,-0.01064731
2026-03-25,SPY,643.8714,0.00202376
2026-03-26,SPY,643.2204,-0.00101121
2026-03-27,SPY,642.6073,-0.00095307
2026-03-30,SPY,640.7015,-0.00296571
2026-03-31,SPY,637.6869,-0.00470526
2026-04-01,SPY,634.6809,-0.00471385
2026-04-02,SPY,639.3836,0.00740948
2026-04-03,SPY,635.1615,-0.00660335
2026-04-06,SPY,632.2702,-0.00455209
2026-04-07,SPY,626.0685,-0.00980852
2026-04-08,SPY,624.8533,-0.00194111
2026-04-09,SPY,623.0208,-0.00293258
2026-04-10,SPY,620.8932,-0.00341502
2026-04-13,SPY,623.1928,0.00370376
2026-04-14,SPY,621.9984,-0.00191659
2026-04-15,SPY,631.0865,0.01461105
2026-04-16,SPY,625.7063,-0.00852535
2026-04-17,SPY,629.8895,0.00668561
2026-04-20,SPY,625.7907,-0.00650709
2026-04-21,SPY,616.4935,-0.01485685
2026-04-22,SPY,609.0904,-0.01200842
2026-04-23,SPY,612.5275,0.00564314
2026-04-24,SPY,619.0568,0.01065949
2026-04-27,SPY,614.6639,-0.00709615
2026-04-28,SPY,610.125,-0.00738429
2026-04-29,SPY,610.3574,0.00038084
2026-04-30,SPY,606.8597,-0.00573048
2026-05-01,SPY,610.0895,0.00532211
2026-05-04,SPY,616.8466,0.01107553
2026-05-05,SPY,619.0371,0.00355126
2026-05-06,SPY,617.6864,-0.00218197
2026-05-07,SPY,610.7125,-0.01129038
2026-05-08,SPY,610.4261,-0.0004689
2026-05-11,SPY,615.4021,0.00815161
2026-05-12,SPY,608.3576,-0.01144697
2026-05-13,SPY,615.5738,0.01186171
2026-05-14,SPY,619.8134,0.00688735
2026-05-15,SPY,608.8548,-0.01768047
2026-05-18,SPY,597.2175,-0.01911344
2026-05-19,SPY,592.5784,-0.00776794
2026-05-20,SPY,604.527,0.02016386
2026-05-21,SPY,607.9029,0.00558428
2026-05-22,SPY,602.6525,-0.00863694
2026-05-25,SPY,606.0229,0.00559258
2026-05-26,SPY,591.9565,-0.02321087
2026-05-27,SPY,592.5953,0.001079
2026-05-28,SPY,582.8488,-0.01644705
2026-05-29,SPY,595.1513,0.02110748
2026-06-01,SPY,575.3528,-0.03326629
2026-06-02,SPY,577.7598,0.00418347
2026-06-03,SPY,601.3858,0.04089247
2026-06-04,SPY,600.4701,-0.00152263
2026-06-05,SPY,598.7289,-0.00289972
2026-06-08,SPY,600.6894,0.00327447
2026-06-09,SPY,607.1812,0.01080725
2026-06-10,SPY,611.3795,0.00691428
2026-06-11,SPY,610.3525,-0.00167965
2026-06-12,SPY,607.0315,-0.00544119
2026-06-15,SPY,601.0038,-0.00992975
2026-06-16,SPY,600.902,-0.00016942
2026-06-17,SPY,597.6369,-0.00543365
2026-06-18,SPY,598.1606,0.00087622
2026-06-19,SPY,596.9392,-0.00204191
2026-06-22,SPY,589.4253,-0.01258737
2026-06-23,SPY,582.8118,-0.01122032
2026-06-24,SPY,578.5586,-0.00729768
2026-06-25,SPY,579.2329,0.00116557
2026-06-26,SPY,576.8706,-0.00407847
2026-06-29,SPY,571.213,-0.00980728
2026-06-30,SPY,568.8436,-0.00414808
2026-07-01,SPY,565.7154,-0.00549929
2026-07-02,SPY,575.414,0.01714396
2026-07-03,SPY,580.5679,0.008957
2026-07-06,SPY,579.5214,-0.00180262
2026-07-07,SPY,573.4201,-0.01052822
2026-07-08,SPY,571.4663,-0.00340714
2026-07-09,SPY,573.5373,0.00362395
2026-07-10,SPY,587.6927,0.02468094
2026-07-13,SPY,587.8543,0.00027489
2026-07-14,SPY,601.6401,0.02345103
2026-07-15,SPY,612.7698,0.01849895
2026-07-16,SPY,601.7229,-0.01802788
2026-07-17,SPY,578.0999,-0.03925883
2026-07-20,SPY,570.907,-0.01244234
2026-07-21,SPY,575.1386,0.00741205
2026-07-22,SPY,567.7516,-0.01284389
2026-07-23,SPY,570.3605,0.00459511
2026-07-24,SPY,575.9912,0.00987217
2026-07-27,SPY,578.1071,0.00367361
2026-07-28,SPY,583.9317,0.01007518
2026-07-29,SPY,585.2387,0.00223833
2026-07-30,SPY,588.2546,0.00515322
2026-07-31,SPY,589.4348,0.00200641
2026-08-03,SPY,590.0973,0.00112386
2026-08-04,SPY,592.8278,0.00462719
2026-08-05,SPY,588.0032,-0.00813819
2026-08-06,SPY,584.3773,-0.00616648
2026-08-07,SPY,593.1441,0.01500188
2026-08-10,SPY,591.2082,-0.00326369
2026-08-11,SPY,590.8609,-0.00058755
2026-08-12,SPY,585.6755,-0.00877594
2026-08-13,SPY,580.3788,-0.00904372
2026-08-14,SPY,579.2373,-0.0019668
2026-08-17,SPY,570.389,-0.01527582
2026-08-18,SPY,575.2241,0.00847678
2023-01-03,AAPL,124.2627,-0.00589851
2023-01-04,AAPL,124.4683,0.00165486
2023-01-05,AAPL,123.9444,-0.00420921
2023-01-06,AAPL,126.5027,0.02064041
2023-01-09,AAPL,127.9713,0.01160956
2023-01-10,AAPL,130.9988,0.02365757
2023-01-11,AAPL,132.4062,0.0107432
2023-01-12,AAPL,130.7345,-0.01262497
2023-01-13,AAPL,129.9304,-0.00615085
2023-01-16,AAPL,130.4493,0.00399341
2023-01-17,AAPL,131.2434,0.00608777
2023-01-18,AAPL,133.0446,0.01372435
2023-01-19,AAPL,134.5135,0.01104012
2023-01-20,AAPL,135.5567,0.00775571
2023-01-23,AAPL,136.2949,0.0054453
2023-01-24,AAPL,138.266,0.01446195
2023-01-25,AAPL,138.9132,0.00468113
2023-01-26,AAPL,139.416,0.00361981
2023-01-27,AAPL,138.0655,-0.00968715
2023-01-30,AAPL,136.9116,-0.00835748
2023-01-31,AAPL,137.9203,0.00736747
2023-02-01,AAPL,137.3627,-0.00404274
2023-02-02,AAPL,139.1398,0.01293689
2023-02-03,AAPL,139.8924,0.00540934
2023-02-06,AAPL,139.3894,-0.00359547
2023-02-07,AAPL,139.3014,-0.00063154
2023-02-08,AAPL,138.6912,-0.00438058
2023-02-09,AAPL,140.135,0.01041027
2023-02-10,AAPL,140.7637,0.00448616
2023-02-13,AAPL,137.8092,-0.02098895
2023-02-14,AAPL,135.5056,-0.016716
2023-02-15,AAPL,135.7475,0.00178518
2023-02-16,AAPL,138.0956,0.01729763
2023-02-17,AAPL,139.467,0.00993088
2023-02-20,AAPL,140.1333,0.00477773
2023-02-21,AAPL,143.087,0.02107786
2023-02-22,AAPL,140.4218,-0.01862669
2023-02-23,AAPL,140.9701,0.00390466
2023-02-24,AAPL,143.5376,0.01821284
2023-02-27,AAPL,144.2725,0.0051198
2023-02-28,AAPL,145.7425,0.01018947
2023-03-01,AAPL,145.1514,-0.0040559
2023-03-02,AAPL,145.9631,0.00559176
2023-03-03,AAPL,148.6785,0.01860387
2023-03-06,AAPL,147.1294,-0.01041932
2023-03-07,AAPL,148.5495,0.00965186
2023-03-08,AAPL,149.9735,0.00958608
2023-03-09,AAPL,147.6395,-0.01556268
2023-03-10,AAPL,147.6346,-3.308e-05
2023-03-13,AAPL,145.1805,-0.01662255
2023-03-14,AAPL,143.5076,-0.01152309
2023-03-15,AAPL,145.4087,0.0132474
2023-03-16,AAPL,145.3299,-0.00054209
2023-03-17,AAPL,142.1579,-0.02182599
2023-03-20,AAPL,144.2706,0.01486157
2023-03-21,AAPL,144.6215,0.00243195
2023-03-22,AAPL,143.0237,-0.01104778
2023-03-23,AAPL,141.4543,-0.01097296
2023-03-24,AAPL,140.6553,-0.00564862
2023-03-27,AAPL,141.179,0.0037232
2023-03-28,AAPL,140.367,-0.00575136
2023-03-29,AAPL,140.3816,0.00010367
2023-03-30,AAPL,141.1975,0.00581213
2023-03-31,AAPL,144.2183,0.02139412
2023-04-03,AAPL,144.0894,-0.00089382
2023-04-04,AAPL,143.6949,-0.00273785
2023-04-05,AAPL,142.0201,-0.01165538
2023-04-06,AAPL,141.6491,-0.00261222
2023-04-07,AAPL,142.2182,0.0040178
2023-04-10,AAPL,141.6224,-0.00418962
2023-04-11,AAPL,143.4234,0.0127171
2023-04-12,AAPL,147.8985,0.03120245
2023-04-13,AAPL,146.7245,-0.00793806
2023-04-14,AAPL,146.0328,-0.00471472
2023-04-17,AAPL,144.816,-0.00833239
2023-04-18,AAPL,146.7202,0.01314974
2023-04-19,AAPL,146.2887,-0.00294117
2023-04-20,AAPL,149.1331,0.01944367
2023-04-21,AAPL,153.4091,0.02867249
2023-04-24,AAPL,155.0357,0.01060281
2023-04-25,AAPL,148.0663,-0.04495333
2023-04-26,AAPL,155.7994,0.05222744
2023-04-27,AAPL,153.5093,-0.01469953
2023-04-28,AAPL,156.7458,0.02108338
2023-05-01,AAPL,157.6917,0.00603469
2023-05-02,AAPL,156.7637,-0.00588478
2023-05-03,AAPL,156.439,-0.00207148
2023-05-04,AAPL,158.2611,0.0116479
2023-05-05,AAPL,156.6905,-0.00992421
2023-05-08,AAPL,161.5155,0.03079275
2023-05-09,AAPL,159.7532,-0.01091075
2023-05-10,AAPL,162.7092,0.01850376
2023-05-11,AAPL,162.5981,-0.00068282
2023-05-12,AAPL,158.6278,-0.02441796
2023-05-15,AAPL,159.6784,0.00662311
2023-05-16,AAPL,159.2672,-0.00257532
2023-05-17,AAPL,163.0301,0.02362625
2023-05-18,AAPL,158.7502,-0.02625242
2023-05-19,AAPL,161.0669,0.01459374
2023-05-22,AAPL,157.6435,-0.02125491
2023-05-23,AAPL,158.464,0.00520531
2023-05-24,AAPL,158.8103,0.0021853
2023-05-25,AAPL,160.7771,0.01238404
2023-05-26,AAPL,163.5885,0.01748693
2023-05-29,AAPL,165.2646,0.01024557
2023-05-30,AAPL,161.1341,-0.0249932
2023-05-31,AAPL,162.5443,0.00875142
2023-06-01,AAPL,161.0543,-0.00916633
2023-06-02,AAPL,165.7426,0.02910978
2023-06-05,AAPL,163.0403,-0.01630423
2023-06-06,AAPL,163.7754,0.00450897
2023-06-07,AAPL,168.7394,0.03030934
2023-06-08,AAPL,170.185,0.00856726
2023-06-09,AAPL,168.2858,-0.01115973
2023-06-12,AAPL,168.1736,-0.00066656
2023-06-13,AAPL,168.3751,0.00119803
2023-06-14,AAPL,168.4144,0.00023386
2023-06-15,AAPL,169.4488,0.00614177
2023-06-16,AAPL,167.84,-0.0094942
2023-06-19,AAPL,168.5521,0.0042425
2023-06-20,AAPL,167.9797,-0.00339598
2023-06-21,AAPL,165.9609,-0.01201833
2023-06-22,AAPL,165.4389,-0.00314477
2023-06-23,AAPL,162.7952,-0.01598045
2023-06-26,AAPL,161.7727,-0.00628037
2023-06-27,AAPL,160.9202,-0.00527022
2023-06-28,AAPL,162.7276,0.0112321
2023-06-29,AAPL,156.4318,-0.0386895
2023-06-30,AAPL,145.7868,-0.06804895
2023-07-03,AAPL,147.0673,0.00878385
2023-07-04,AAPL,146.6202,-0.00304028
2023-07-05,AAPL,149.0365,0.01647991
2023-07-06,AAPL,152.5926,0.02386048
2023-07-07,AAPL,149.3723,-0.02110354
2023-07-10,AAPL,149.697,0.00217356
2023-07-11,AAPL,162.0901,0.08278782
2023-07-12,AAPL,161.2913,-0.0049283
2023-07-13,AAPL,159.7094,-0.00980741
2023-07-14,AAPL,161.067,0.00850007
2023-07-17,AAPL,158.251,-0.01748295
2023-07-18,AAPL,162.8991,0.02937137
2023-07-19,AAPL,162.8716,-0.00016895
2023-07-20,AAPL,158.2902,-0.0281288
2023-07-21,AAPL,156.7871,-0.00949573
2023-07-24,AAPL,154.6983,-0.01332245
2023-07-25,AAPL,152.6719,-0.0130994
2023-07-26,AAPL,151.5408,-0.0074084
2023-07-27,AAPL,148.155,-0.02234277
2023-07-28,AAPL,146.9288,-0.00827597
2023-07-31,AAPL,148.4421,0.01029963
2023-08-01,AAPL,154.1282,0.03830496
2023-08-02,AAPL,158.1905,0.02635644
2023-08-03,AAPL,159.4655,0.00806012
2023-08-04,AAPL,156.2242,-0.02032618
2023-08-07,AAPL,154.8041,-0.00909039
2023-08-08,AAPL,153.3992,-0.00907505
2023-08-09,AAPL,156.001,0.01696109
2023-08-10,AAPL,149.3885,-0.04238766
2023-08-11,AAPL,151.4392,0.01372752
2023-08-14,AAPL,151.7555,0.00208826
2023-08-15,AAPL,153.6577,0.01253497
2023-08-16,AAPL,155.3747,0.01117376
2023-08-17,AAPL,144.5193,-0.06986568
2023-08-18,AAPL,149.1132,0.03178758
2023-08-21,AAPL,146.9001,-0.01484204
2023-08-22,AAPL,153.436,0.04449228
2023-08-23,AAPL,151.5279,-0.012436
2023-08-24,AAPL,159.4072,0.05199929
2023-08-25,AAPL,160.1935,0.00493246
2023-08-28,AAPL,173.9372,0.08579478
2023-08-29,AAPL,175.4647,0.00878134
2023-08-30,AAPL,166.3474,-0.05196035
2023-08-31,AAPL,164.8405,-0.00905909
2023-09-01,AAPL,167.4277,0.01569498
2023-09-04,AAPL,174.8931,0.04458897
2023-09-05,AAPL,175.7461,0.00487755
2023-09-06,AAPL,176.7947,0.00596611
2023-09-07,AAPL,166.0115,-0.06099265
2023-09-08,AAPL,170.5965,0.02761882
2023-09-11,AAPL,172.0716,0.00864655
2023-09-12,AAPL,167.7179,-0.02530184
2023-09-13,AAPL,167.4055,-0.00186263
2023-09-14,AAPL,166.7809,-0.0037306
2023-09-15,AAPL,168.5274,0.01047132
2023-09-18,AAPL,164.8659,-0.02172636
2023-09-19,AAPL,163.3194,-0.00937998
2023-09-20,AAPL,163.7473,0.00261965
2023-09-21,AAPL,171.9485,0.0500848
2023-09-22,AAPL,173.0081,0.00616226
2023-09-25,AAPL,171.0825,-0.0111305
2023-09-26,AAPL,173.9655,0.01685171
2023-09-27,AAPL,174.7098,0.00427825
2023-09-28,AAPL,173.0947,-0.00924434
2023-09-29,AAPL,175.5204,0.01401371
2023-10-02,AAPL,174.0393,-0.00843801
2023-10-03,AAPL,175.7889,0.01005253
2023-10-04,AAPL,173.6046,-0.01242549
2023-10-05,AAPL,172.893,-0.00409925
2023-10-06,AAPL,172.7898,-0.00059637
2023-10-09,AAPL,170.0978,-0.01557975
2023-10-10,AAPL,170.1468,0.00028764
2023-10-11,AAPL,169.5736,-0.00336879
2023-10-12,AAPL,169.4038,-0.00100108
2023-10-13,AAPL,171.0523,0.0097314
2023-10-16,AAPL,172.6654,0.00943019
2023-10-17,AAPL,175.9317,0.01891665
2023-10-18,AAPL,175.6749,-0.00145921
2023-10-19,AAPL,168.8311,-0.03895729
2023-10-20,AAPL,168.4247,-0.00240726
2023-10-23,AAPL,171.2508,0.01677994
2023-10-24,AAPL,167.4908,-0.02195619
2023-10-25,AAPL,166.5593,-0.00556158
2023-10-26,AAPL,168.3403,0.01069299
2023-10-27,AAPL,176.5092,0.04852611
2023-10-30,AAPL,175.787,-0.00409179
2023-10-31,AAPL,181.982,0.03524165
2023-11-01,AAPL,177.0011,-0.02737055
2023-11-02,AAPL,174.3213,-0.01513995
2023-11-03,AAPL,183.6038,0.05324935
2023-11-06,AAPL,184.04,0.00237577
2023-11-07,AAPL,190.826,0.03687235
2023-11-08,AAPL,189.7515,-0.00563054
2023-11-09,AAPL,193.6455,0.02052141
2023-11-10,AAPL,192.3064,-0.00691522
2023-11-13,AAPL,197.8195,0.02866836
2023-11-14,AAPL,190.3806,-0.03760464
2023-11-15,AAPL,191.018,0.00334833
2023-11-16,AAPL,196.0763,0.02648058
2023-11-17,AAPL,205.767,0.04942295
2023-11-20,AAPL,196.4362,-0.04534608
2023-11-21,AAPL,201.8541,0.02758057
2023-11-22,AAPL,202.4586,0.00299512
2023-11-23,AAPL,202.1987,-0.00128404
2023-11-24,AAPL,211.6273,0.0466305
2023-11-27,AAPL,204.8617,-0.03196934
2023-11-28,AAPL,212.6766,0.03814738
2023-11-29,AAPL,210.8699,-0.00849538
2023-11-30,AAPL,207.9021,-0.01407406
2023-12-01,AAPL,201.0866,-0.03278208
2023-12-04,AAPL,200.7449,-0.00169931
2023-12-05,AAPL,191.6767,-0.04517261
2023-12-06,AAPL,190.3581,-0.00687954
2023-12-07,AAPL,179.547,-0.05679365
2023-12-08,AAPL,176.4395,-0.01730725
2023-12-11,AAPL,168.3184,-0.04602758
2023-12-12,AAPL,176.7548,0.05012189
2023-12-13,AAPL,175.8293,-0.00523615
2023-12-14,AAPL,177.2117,0.0078622
2023-12-15,AAPL,176.6319,-0.00327194
2023-12-18,AAPL,184.7139,0.04575629
2023-12-19,AAPL,184.3877,-0.00176593
2023-12-20,AAPL,183.3988,-0.00536339
2023-12-21,AAPL,186.209,0.01532275
2023-12-22,AAPL,184.7265,-0.00796103
2023-12-25,AAPL,181.4137,-0.01793366
2023-12-26,AAPL,178.9983,-0.01331421
2023-12-27,AAPL,179.5102,0.00285968
2023-12-28,AAPL,177.3507,-0.01202992
2023-12-29,AAPL,177.9349,0.00329382
2024-01-01,AAPL,183.812,0.03302968
2024-01-02,AAPL,179.7112,-0.02230962
2024-01-03,AAPL,174.3419,-0.0298774
2024-01-04,AAPL,181.3263,0.04006137
2024-01-05,AAPL,173.8567,-0.0411946
2024-01-08,AAPL,188.0397,0.08157881
2024-01-09,AAPL,198.2892,0.0545075
2024-01-10,AAPL,194.8194,-0.0174989
2024-01-11,AAPL,192.488,-0.01196711
2024-01-12,AAPL,190.2334,-0.01171289
2024-01-15,AAPL,193.312,0.01618345
2024-01-16,AAPL,195.1649,0.00958518
2024-01-17,AAPL,194.2981,-0.00444175
2024-01-18,AAPL,193.622,-0.00347951
2024-01-19,AAPL,192.7406,-0.00455238
2024-01-22,AAPL,192.5489,-0.00099456
2024-01-23,AAPL,192.0125,-0.00278583
2024-01-24,AAPL,192.1119,0.00051779
2024-01-25,AAPL,195.8943,0.01968846
2024-01-26,AAPL,197.259,0.00696652
2024-01-29,AAPL,195.9199,-0.00678859
2024-01-30,AAPL,200.5641,0.02370465
2024-01-31,AAPL,200.8045,0.00119851
2024-02-01,AAPL,202.5524,0.00870467
2024-02-02,AAPL,203.8761,0.0065349
2024-02-05,AAPL,206.9882,0.01526498
2024-02-06,AAPL,203.7744,-0.01552646
2024-02-07,AAPL,204.1978,0.00207753
2024-02-08,AAPL,204.6848,0.00238518
2024-02-09,AAPL,200.1993,-0.02191445
